3.500000000000000000e+05
4.750000000000000000e+05
3.199950000000000000e+05
4.750000000000000000e+05
3.500000000000000000e+05
3.899500000000000000e+05
5.750000000000000000e+05
5.850000000000000000e+05
2.850000000000000000e+05
4.750000000000000000e+05
4.300000000000000000e+05
5.000000000000000000e+05
3.000000000000000000e+05
2.000000000000000000e+05
1.375000000000000000e+05
2.299500000000000000e+05
5.000000000000000000e+05
5.850000000000000000e+05
3.000000000000000000e+05
4.400000000000000000e+05
